Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1718,Samarqand viloyati,Самаркандская область,Samarkand region,Самарқанд вилояти,1857.0,1838.0,1787.0,2410.0,2787.0,3059.0,3311.0,4007.0,3725.0,3468.0,2961.0,4174.0,4904.0,4639.0,4599.0
1718401,Samarqand shahri,Город Самарканд,Samarkand city,Самарқанд шаҳри,582.0,569.0,676.0,749.0,861.0,959.0,1011.0,1157.0,894.0,840.0,734.0,950.0,979.0,910.0,828.0
1718406,Kattaqo'rg'on shahar,Город  Каттакурган,Kattaqo'rg'on city,Каттақўрғон шаҳар,87.0,83.0,74.0,99.0,134.0,129.0,128.0,150.0,160.0,149.0,120.0,163.0,201.0,151.0,148.0
1718203,Oqdaryo tumani,Акдарьинский район,Akdarya district,Оқдарё тумани,20.0,64.0,46.0,83.0,72.0,88.0,72.0,136.0,134.0,120.0,105.0,153.0,187.0,154.0,226.0
1718206,Bulung‘ur tumani,Булунгурский район,Bulungur district,Булунғур тумани,81.0,80.0,60.0,98.0,146.0,138.0,151.0,186.0,143.0,136.0,149.0,174.0,239.0,198.0,218.0
1718209,Jomboy tumani,Джамбайский район,Jomboy district,Жомбой тумани,115.0,98.0,53.0,103.0,124.0,136.0,163.0,157.0,163.0,152.0,126.0,214.0,189.0,219.0,190.0
1718212,Ishtixon tumani,Иштыханский район,Ishtykhan district,Иштихон тумани,43.0,70.0,63.0,110.0,138.0,160.0,130.0,236.0,235.0,188.0,176.0,231.0,296.0,256.0,244.0
1718215,Kattaqo‘rg‘on tumani,Каттакурганский район,Kattakurgan district,Каттақўрғон тумани,112.0,86.0,89.0,151.0,160.0,151.0,178.0,234.0,210.0,194.0,189.0,268.0,374.0,301.0,286.0
1718216,Qo‘shrabot tumani,Кошрабадский район,Koshrabad district,Қўшработ тумани,21.0,55.0,43.0,53.0,53.0,76.0,57.0,80.0,81.0,80.0,61.0,94.0,101.0,119.0,106.0
1718218,Narpay tumani,Нарпайский район,Narpai district,Нарпай тумани,68.0,43.0,52.0,109.0,103.0,91.0,119.0,151.0,170.0,161.0,144.0,205.0,247.0,238.0,272.0
1718224,Payariq tumani,Пайарыкский район,Payaryk district,Паяриқ тумани,47.0,81.0,83.0,130.0,115.0,159.0,173.0,180.0,229.0,207.0,172.0,235.0,333.0,328.0,328.0
1718227,Pastdarg‘om tumani,Пастдаргомский район,Pastdargom district,Пастдарғом тумани,119.0,72.0,90.0,115.0,171.0,209.0,234.0,280.0,297.0,291.0,217.0,371.0,415.0,465.0,427.0
1718230,Paxtachi tumani,Пахтачийский район,Pakhtachi district,Пахтачи тумани,50.0,30.0,34.0,52.0,55.0,62.0,74.0,117.0,104.0,125.0,141.0,158.0,222.0,223.0,220.0
1718233,Samarqand tumani,Самаркандский район,Samarkand district,Самарқанд тумани,231.0,231.0,163.0,233.0,277.0,312.0,359.0,376.0,373.0,338.0,248.0,367.0,405.0,371.0,359.0
