Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1735240,Chimboy tumani,Чимбайский район,Chimbay district,Чимбой тумани,1266.0,1235.0,1329.0,1263.0,1331.0,1411.0,1373.0,1192.0,1356.0,1245.0,1111.0,1186.0,1158.0,1268.0,1174.0
1735243,Shumanay tumani,Шуманайский район,Shumanai district,Шуманай тумани,544.0,438.0,550.0,536.0,539.0,505.0,539.0,502.0,488.0,495.0,458.0,486.0,499.0,522.0,484.0
1735250,Ellikkala tumani,Элликкалинский район,Ellikkala district,Елликкала тумани,1632.0,1537.0,1617.0,1726.0,1797.0,1998.0,1918.0,1902.0,2062.0,2010.0,1961.0,1886.0,2088.0,2247.0,2009.0
1703,Andijon viloyati,Андижанская область,Andijan region,Aндижон вилояти,31058.0,29506.0,30226.0,33382.0,35216.0,36138.0,35759.0,34950.0,39963.0,40115.0,41809.0,43581.0,44758.0,46031.0,44314.0
1703401,Andijon shahri,Город Андижан,Andijan city,Aндижон шаҳри,4322.0,4082.0,4288.0,4460.0,4802.0,4703.0,4721.0,4671.0,5587.0,5523.0,6017.0,6299.0,6888.0,8517.0,8111.0
1703408,Xonobod shahri,Город Ханабад,Khanabadcity,Хонобод шаҳри,413.0,365.0,362.0,391.0,409.0,375.0,407.0,372.0,417.0,437.0,440.0,499.0,582.0,443.0,410.0
1703202,Oltinko‘l tumani,Алтынкульский район,Altynkul  district,Олтинкўл тумани,1714.0,1803.0,1751.0,1941.0,2079.0,1980.0,2006.0,2022.0,2340.0,2390.0,2529.0,2543.0,2581.0,1923.0,1604.0
1703203,Andijon tumani,Андижанский район,Andijan district,Aндижон тумани,2544.0,2373.0,2612.0,2733.0,2923.0,3123.0,3129.0,2864.0,3377.0,3334.0,3622.0,3932.0,3663.0,3700.0,3958.0
1703206,Baliqchi tumani,Балыкчинский район,Balykchi district,Балиқчи тумани,1885.0,1874.0,1910.0,2048.0,2289.0,2250.0,2299.0,2260.0,2484.0,2537.0,2725.0,2670.0,2782.0,2892.0,2874.0
1703209,Bo‘ston tumani,Бустонский район,Bustan district,Бўстон тумани,719.0,649.0,666.0,781.0,783.0,833.0,810.0,851.0,867.0,887.0,971.0,1010.0,981.0,1040.0,1143.0
1703210,Buloqboshi tumani,Булакбашинский район,Bulakbashi district,Булоқбоши тумани,1287.0,1229.0,1260.0,1517.0,1537.0,1594.0,1574.0,1501.0,1607.0,1789.0,1759.0,1712.0,1922.0,2035.0,1955.0
1703211,Jalaquduq tumani,Жалакудукский район,Jalаquduk district,Жалақудуқ тумани,1803.0,1785.0,1718.0,1836.0,1943.0,2096.0,2023.0,1987.0,2347.0,2215.0,2326.0,2425.0,2412.0,2500.0,2336.0
1703214,Izboskan tumani,Избасканский район,Izbaskan district,Избоскан тумани,2441.0,2301.0,2302.0,2647.0,2742.0,2889.0,2793.0,2707.0,3144.0,3035.0,3195.0,3293.0,3325.0,3466.0,3350.0
1703217,Ulug‘nor tumani,Улугноpский район,Ulugnor district,Улуғнор тумани,623.0,587.0,566.0,652.0,715.0,631.0,649.0,667.0,679.0,756.0,807.0,871.0,805.0,606.0,480.0
1703220,Qo‘rg‘ontepa tumani,Кургантепинский район,Kurgantepa district,Қўрғонтепа тумани,2207.0,1916.0,1974.0,2247.0,2193.0,2301.0,2376.0,2186.0,2624.0,2569.0,2637.0,2590.0,2563.0,2760.0,2712.0
1703224,Asaka tumani,Асакинский район,Asaka district,Aсака тумани,3132.0,3011.0,3164.0,3629.0,3872.0,3869.0,3830.0,3770.0,4203.0,4310.0,4384.0,4839.0,4655.0,4700.0,4692.0
1703227,Marxamat tumani,Мархаматский район,Markhamat district,Мархамат тумани,1652.0,1606.0,1690.0,1831.0,1832.0,2094.0,1972.0,2148.0,2178.0,2300.0,2201.0,2481.0,2427.0,2488.0,2363.0
1703230,Shaxrixon tumani,Шахриханский район,Shakhrikhan district,Шахрихон тумани,3054.0,2874.0,2976.0,3383.0,3638.0,3755.0,3627.0,3513.0,4143.0,4072.0,4104.0,4283.0,4680.0,4567.0,4412.0
1703232,Paxtaobod tumani,Пахтаабадский район,Pakhtaabad district,Пахтаобод тумани,2084.0,1952.0,1937.0,2162.0,2209.0,2317.0,2362.0,2245.0,2546.0,2533.0,2615.0,2625.0,2838.0,2854.0,2604.0
1703236,Xo‘jaobod tumani,Ходжаабадский район,Khojaabad district,Хўжаобод тумани,1178.0,1099.0,1050.0,1124.0,1250.0,1328.0,1181.0,1186.0,1420.0,1428.0,1477.0,1509.0,1654.0,1540.0,1310.0
1706,Buxoro viloyati,Бухарская область,Bukhara region,Бухоро вилояти,18020.0,17014.0,17790.0,19160.0,19941.0,20617.0,19853.0,19415.0,21388.0,21534.0,21511.0,22062.0,23347.0,24275.0,23846.0
1706401,Buxoro shahri,Город Бухара,Bukhara city,Бухоро шаҳри,2296.0,2177.0,2224.0,2432.0,2403.0,2337.0,2316.0,2270.0,2524.0,2670.0,2587.0,2699.0,3919.0,3807.0,3722.0
1706403,Kogon shahri,Город Каган,Kagan city,Когон шаҳри,585.0,474.0,488.0,545.0,516.0,551.0,519.0,528.0,578.0,595.0,577.0,625.0,879.0,680.0,606.0
1706204,Olot tumani,Алатский район,Alat district,Олот тумани,921.0,809.0,911.0,1075.0,1008.0,1048.0,1152.0,1038.0,1108.0,1108.0,1136.0,1039.0,1104.0,1191.0,1259.0
1706207,Buxoro tumani,Бухарский район,Bukhara district,Бухоро тумани,1456.0,1439.0,1471.0,1527.0,1629.0,1628.0,1536.0,1526.0,1689.0,1695.0,1751.0,1802.0,1523.0,1964.0,1974.0
1706212,Vobkent tumani,Вабкентский район,Vobkent district,Бухоро тумани,1214.0,1177.0,1268.0,1373.0,1518.0,1512.0,1473.0,1497.0,1558.0,1642.0,1593.0,1645.0,1624.0,1969.0,1825.0
1706215,G‘ijduvon tumani,Гиждуванский район,Gijduvan district,Ғиждувон тумани,3106.0,3052.0,3112.0,3337.0,3540.0,3611.0,3473.0,3323.0,3571.0,3527.0,3672.0,3795.0,3962.0,4066.0,4005.0
1706219,Kogon tumani,Каганский район,Kagan district,Когон тумани,788.0,735.0,757.0,753.0,869.0,910.0,846.0,844.0,949.0,949.0,975.0,992.0,795.0,1074.0,1074.0
1706230,Qorako‘l tumani,Каракульский район,Karakul district,Қоракўл тумани,1535.0,1446.0,1412.0,1603.0,1806.0,1910.0,1709.0,1708.0,1978.0,1936.0,1903.0,1946.0,1956.0,1899.0,2010.0
1706232,Qorovulbozor tumani,Караулбазарский район,Qorovulbozor district,Қоровулбозор тумани,131.0,127.0,139.0,158.0,168.0,184.0,193.0,179.0,177.0,217.0,197.0,251.0,219.0,206.0,186.0
1706240,Peshku tumani,Пешкунский  район,Peshkun district,Пешку тумани,1249.0,1169.0,1214.0,1292.0,1343.0,1480.0,1385.0,1320.0,1477.0,1434.0,1422.0,1437.0,1530.0,1565.0,1556.0
1706242,Romitan tumani,Ромитанский район,Romitan district,Ромитан тумани,1277.0,1207.0,1355.0,1476.0,1437.0,1561.0,1589.0,1536.0,1672.0,1684.0,1665.0,1752.0,1714.0,1655.0,1496.0
1706246,Jondor tumani,Жондоpский район,Jondor  district,Жондор тумани,1777.0,1618.0,1765.0,1906.0,1961.0,1935.0,1854.0,1800.0,2103.0,2051.0,1994.0,1924.0,2058.0,2268.0,2270.0
1706258,Shofirkon tumani,Шафирканский район,Shafirkan district,Шофиркон тумани,1685.0,1584.0,1674.0,1683.0,1743.0,1950.0,1808.0,1846.0,2004.0,2026.0,2039.0,2155.0,2064.0,1931.0,1863.0
1708,Jizzax viloyati,Джизакская область,Jizzakh region,Жиззах вилояти,13493.0,13183.0,13267.0,14240.0,15384.0,16622.0,16558.0,16187.0,17707.0,18886.0,19926.0,21493.0,21095.0,21256.0,19884.0
1708401,Jizzax shahri,Город Джизак,Jizzakh city,Жиззах шаҳри,1344.0,1508.0,1542.0,1548.0,1577.0,1758.0,1771.0,1740.0,1933.0,2054.0,2109.0,2877.0,2872.0,2572.0,2241.0
1708201,Arnasoy tumani,Арнасайский район,Arnasay district,Aрнасой тумани,502.0,457.0,389.0,429.0,496.0,480.0,509.0,501.0,513.0,558.0,561.0,622.0,594.0,578.0,580.0
1708204,Baxmal tumani,Бахмальский район,Bakhmal district,Бахмал тумани,1583.0,1517.0,1639.0,1767.0,1926.0,2144.0,2149.0,2022.0,2335.0,2380.0,2632.0,2762.0,2563.0,2710.0,2502.0
1708209,G‘allaorol tumani,Галляаральский район,Gallaaral district,Ғаллаорол тумани,1693.0,1715.0,1608.0,1803.0,2045.0,2133.0,2118.0,2098.0,2221.0,2527.0,2649.0,2931.0,2736.0,2741.0,2691.0
1708212,Sharof Rashidov tumani,Шароф-Рашидовский  район,Sharof Rashidov  district,Шароф Рашидов тумани,2388.0,2176.0,2400.0,2382.0,2592.0,2756.0,2741.0,2697.0,3044.0,3351.0,3442.0,3133.0,3436.0,3811.0,3597.0
1708215,Do‘stlik tumani,Дустликский район,Dustlik district,Дўстлик тумани,637.0,666.0,637.0,624.0,701.0,780.0,770.0,706.0,732.0,806.0,856.0,885.0,845.0,895.0,795.0
1708218,Zomin tumani,Зааминский район,Zomin district,Зомин тумани,1754.0,1724.0,1731.0,1947.0,2048.0,2271.0,2290.0,2273.0,2334.0,2471.0,2492.0,2834.0,2646.0,2652.0,2598.0
1708220,Zarbdor tumani,Зарбдарский район,Zarbdar district,Зарбдор тумани,707.0,673.0,701.0,816.0,899.0,909.0,935.0,866.0,1172.0,1234.0,1386.0,1430.0,1380.0,1323.0,1300.0
1708223,Mirzacho‘l tumani,Мирзачульский район,Mirzachul district,Мирзачўл тумани,486.0,424.0,435.0,426.0,506.0,517.0,507.0,494.0,510.0,517.0,590.0,609.0,629.0,574.0,514.0
1708225,Zafarobod tumani,Зафарабадский район,Zafarabad district,Зафаробод тумани,462.0,463.0,440.0,513.0,511.0,571.0,536.0,510.0,573.0,596.0,668.0,720.0,669.0,726.0,626.0
1708228,Paxtakor tumani,Пахтакорский район,Pakhtakor district,Пахтакор тумани,703.0,729.0,655.0,807.0,801.0,862.0,936.0,839.0,894.0,947.0,986.0,1140.0,1171.0,1139.0,1039.0
1708235,Forish tumani,Фаришский район,Farish district,Фориш тумани,969.0,883.0,817.0,909.0,1012.0,1118.0,991.0,1118.0,1085.0,1105.0,1165.0,1222.0,1196.0,1210.0,1072.0
1708237,Yangiobod tumani,Янгиободский район,Yangiabad district,Янгиобод тумани,265.0,248.0,273.0,269.0,270.0,323.0,305.0,323.0,361.0,340.0,390.0,328.0,358.0,325.0,329.0
1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,Қашқадарё вилояти,33085.0,33506.0,33723.0,37350.0,39448.0,40876.0,40523.0,39790.0,43360.0,45439.0,47079.0,50485.0,51313.0,52871.0,52958.0
1710401,Qarshi  shahri,Город Карши,Karshi city,Қарши шаҳри,2531.0,2553.0,2630.0,2692.0,2552.0,2569.0,2475.0,2506.0,2659.0,2882.0,3124.0,3514.0,4097.0,3971.0,3815.0
1710405,Shahrisabz shahri,Город Шахрисабз,Shakhrisabz city,Шаҳрисабз шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1762.0,1639.0,1584.0,1777.0,1700.0,1733.0,1866.0
1710240,Ko‘kdala tumani,Кукдалинский район,Kukdala district,Кўкдала тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3191.0,3367.0
1710207,G‘uzor tumani,Гузарский район,Gissar district,Ғузор тумани,2051.0,2076.0,2086.0,2287.0,2392.0,2539.0,2517.0,2435.0,2665.0,2711.0,3102.0,3219.0,3256.0,3292.0,3361.0
1710212,Dehqonobod tumani,Дехканабадский район,Dehkanabad district,Деҳқонобод тумани,1610.0,1539.0,1584.0,1661.0,1856.0,1886.0,2011.0,1978.0,2128.0,2223.0,2250.0,2527.0,2448.0,2589.0,2459.0
1710220,Qamashi tumani,Камашинский район,Kamashi district,Қамаши тумани,2843.0,2755.0,2783.0,3043.0,3480.0,3533.0,3552.0,3387.0,3660.0,4226.0,4128.0,4342.0,4396.0,4607.0,4671.0
1710224,Qarshi tumani,Каршинский район,Karshi district,Қарши тумани,2367.0,2447.0,2406.0,2392.0,2690.0,2803.0,2841.0,2669.0,2905.0,3161.0,3299.0,3607.0,3717.0,4002.0,4081.0
1710229,Koson tumani,Касанский район,Kasan district,Косон тумани,2868.0,3033.0,3116.0,3297.0,3333.0,3406.0,3550.0,3506.0,3835.0,4026.0,4094.0,4616.0,4613.0,4862.0,4823.0
1710232,Kitob tumani,Китабский район,Kitab district,Китоб тумани,2670.0,2725.0,2631.0,3172.0,3194.0,3272.0,3132.0,3183.0,3382.0,3539.0,3613.0,3717.0,3810.0,4000.0,4032.0
1710233,Mirishkor tumani,Миришкорский район,Mirishkor district,Миришкор тумани,1172.0,1094.0,1078.0,1272.0,1300.0,1353.0,1387.0,1434.0,1514.0,1527.0,1602.0,1747.0,1819.0,1903.0,1798.0
1710234,Muborak tumani,Мубарекский район,Mubarek district,Муборак тумани,865.0,834.0,910.0,889.0,970.0,955.0,972.0,960.0,1126.0,1169.0,1238.0,1362.0,1140.0,1240.0,1356.0
1710235,Nishon tumani,Нишанский  район,Nishon district,Нишон тумани,1537.0,1346.0,1447.0,1552.0,1792.0,1894.0,1919.0,1995.0,2079.0,2127.0,2274.0,2352.0,2351.0,2627.0,2546.0
1710237,Kasbi tumani,Касбинский район,Kasbi district,Касби тумани,1915.0,1911.0,1902.0,2147.0,2344.0,2372.0,2386.0,2286.0,2475.0,2608.0,2704.0,2866.0,3084.0,3128.0,3222.0
1710242,Chiroqchi tumani,Чиракчинский район,Chirakchi district,Чироқчи тумани,4194.0,4927.0,4585.0,5408.0,5998.0,6159.0,6087.0,6211.0,6801.0,6903.0,7219.0,7948.0,7630.0,4545.0,4396.0
1710245,Shahrisabz tumani,Шахрисабзский район,Shakhrisabz district,Шаҳрисабз тумани,3669.0,3486.0,3804.0,4365.0,4288.0,4426.0,4178.0,3939.0,2601.0,2825.0,2945.0,2949.0,2988.0,2991.0,3015.0
1710250,Yakkabog‘ tumani,Яккабагский район,Yakkabag district,Яккабоғ тумани,2793.0,2780.0,2761.0,3173.0,3259.0,3709.0,3516.0,3301.0,3768.0,3873.0,3903.0,3942.0,4264.0,4190.0,4150.0
1712,Navoiy viloyati,Навоийская область,Navoi region,Навоий вилояти,9478.0,9414.0,9315.0,10068.0,10417.0,10501.0,10703.0,10710.0,11251.0,11836.0,12363.0,13863.0,13494.0,13822.0,13304.0
1712401,Navoiy shahri,Город Навои,Navoi city,Навоий шаҳри,1266.0,1371.0,1289.0,1308.0,1424.0,1457.0,1462.0,1405.0,1541.0,1524.0,1676.0,1979.0,2466.0,2328.0,2269.0
1712408,Zarafshon shahri,Город Заpафшан,Zarafshan city,Зарафшон шаҳри,799.0,786.0,842.0,880.0,920.0,885.0,872.0,878.0,902.0,952.0,1042.0,1124.0,1075.0,1108.0,1077.0
1712412,G‘ozg‘on shahri,Город Газган,Gazgan city,Ғозғон шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,115.0,81.0,99.0,94.0
1712211,Konimex tumani,Канимехский  район,Kanimekh district,Конимех тумани,436.0,396.0,364.0,355.0,346.0,369.0,383.0,347.0,340.0,388.0,438.0,453.0,386.0,398.0,362.0
1712216,Qiziltepa tumani,Кызылтепинский район,Kyzyltepa district,Қизилтепа тумани,1436.0,1313.0,1266.0,1476.0,1510.0,1507.0,1559.0,1510.0,1663.0,1652.0,1692.0,1899.0,1823.0,1925.0,2026.0
1712230,Navbahor tumani,Навбахорский район,Navbahor district,Навбаҳор тумани,1051.0,1058.0,941.0,1096.0,1126.0,1151.0,1189.0,1266.0,1259.0,1296.0,1322.0,1481.0,1394.0,1548.0,1447.0
1712234,Karmana tumani,Карманинский район,Karmana district,Кармана тумани,1135.0,1204.0,1256.0,1309.0,1395.0,1425.0,1402.0,1530.0,1457.0,1708.0,1630.0,1873.0,1802.0,1846.0,1722.0
1712238,Nurota tumani,Нуратинский район,Nurota district,Нурота тумани,883.0,899.0,907.0,972.0,1007.0,1000.0,998.0,976.0,1094.0,1171.0,1134.0,1256.0,1094.0,1241.0,1132.0
1712244,Tomdi tumani,Тамдынский район,Tomdy district,Томди тумани,125.0,159.0,142.0,140.0,92.0,98.0,119.0,96.0,126.0,96.0,133.0,134.0,144.0,113.0,94.0
1712248,Uchquduq tumani,Учкудукский район,Uchkuduk district,Учқудуқ тумани,482.0,445.0,458.0,472.0,497.0,524.0,477.0,464.0,464.0,467.0,498.0,494.0,437.0,490.0,381.0
1712251,Xatirchi tumani,Хатырчинский район,Khatyrchi district,Хатирчи тумани,1865.0,1783.0,1850.0,2060.0,2100.0,2085.0,2242.0,2238.0,2405.0,2582.0,2718.0,3055.0,2792.0,2726.0,2700.0
1714,Namangan viloyati,Наманганская область,Namangan region,Наманган вилояти,26373.0,27192.0,26538.0,29464.0,32553.0,32762.0,32549.0,32113.0,34840.0,37375.0,38977.0,41300.0,42572.0,43810.0,42425.0
1714401,Namangan shahri,Город Наманган,Namangan city,Наманган шаҳри,5453.0,5509.0,5647.0,6016.0,6650.0,6671.0,6984.0,7735.0,8537.0,9220.0,9787.0,10469.0,10785.0,11260.0,10469.0
1714204,Mingbuloq tumani,Мингбулакский район,Mingbulak district,Мингбулоқ тумани,1098.0,1125.0,1078.0,1273.0,1430.0,1431.0,1446.0,1438.0,1476.0,1638.0,1665.0,1831.0,1816.0,1892.0,1809.0
1714207,Kosonsoy tumani,Касансайский район,Kasansay district,Косонсой тумани,2176.0,2124.0,2024.0,2321.0,2357.0,2400.0,2374.0,2398.0,2657.0,2815.0,2853.0,3043.0,3119.0,3272.0,3152.0
1714212,Namangan tumani,Наманганский район,Namangan district,Наманган тумани,2340.0,2482.0,2320.0,2516.0,2792.0,2781.0,2579.0,2181.0,2147.0,2401.0,2418.0,2500.0,2722.0,2748.0,2786.0
1714216,Norin tumani,Нарынский район,Naryn district,Норин тумани,1484.0,1426.0,1526.0,1792.0,1835.0,1834.0,1849.0,1853.0,1942.0,2021.0,2120.0,2191.0,2186.0,2342.0,2272.0
1714219,Pop tumani,Папский район,Pop district,Поп тумани,2040.0,2089.0,2039.0,2261.0,2357.0,2509.0,2460.0,2304.0,2496.0,2590.0,2733.0,2798.0,2988.0,3069.0,2933.0
1714224,To‘raqo‘rg‘on tumani,Туракурганский район,Turakurgan district,Тўрақўрғон тумани,2012.0,2303.0,2124.0,2306.0,2738.0,2827.0,2747.0,2614.0,2889.0,3079.0,3152.0,3413.0,3527.0,3572.0,3417.0
1714229,Uychi tumani,Уйчинский район,Uychi district,Уйчи тумани,2208.0,2324.0,2210.0,2493.0,2961.0,2799.0,2738.0,2547.0,2720.0,2923.0,3153.0,3302.0,3249.0,3268.0,3273.0
1714234,Uchqo‘rg‘on tumani,Учкурганский район,Uchkurgan district,Учқўрғон тумани,1639.0,1620.0,1487.0,1760.0,1999.0,1810.0,1882.0,1881.0,1917.0,2157.0,2232.0,2286.0,2415.0,2466.0,2451.0
1714236,Chortoq tumani,Чартакский район,Chartak district,Чортоқ тумани,1655.0,1862.0,1846.0,2039.0,2234.0,2277.0,2196.0,2213.0,2361.0,2486.0,2524.0,2649.0,2800.0,2885.0,2950.0
1714237,Chust tumani,Чустский район,Chust district,Чуст тумани,2294.0,2348.0,2300.0,2565.0,2806.0,3052.0,2964.0,2813.0,3150.0,3379.0,3396.0,3607.0,3651.0,3939.0,3891.0
1714242,Yangiqo‘rg‘on tumani,Янгикурганский район,Yangikurgan district,Янгиқўрғон тумани,1974.0,1980.0,1937.0,2122.0,2394.0,2371.0,2330.0,2136.0,2548.0,2666.0,2944.0,3211.0,3314.0,3097.0,3022.0
1718,Samarqand viloyati,Самаркандская область,Samarkand region,Самарқанд вилояти,38898.0,38431.0,38713.0,42893.0,45823.0,46049.0,45810.0,47077.0,51391.0,52358.0,52730.0,56865.0,57892.0,59175.0,57449.0
1718401,Samarqand shahri,Город Самарканд,Samarkand city,Самарқанд шаҳри,3435.0,3457.0,4178.0,4963.0,4828.0,5055.0,5041.0,5120.0,5662.0,5808.0,5411.0,5860.0,6720.0,6993.0,6662.0
1718406,Kattaqo'rg'on shahar,Город  Каттакурган,Kattaqo'rg'on city,Каттақўрғон шаҳар,948.0,914.0,816.0,907.0,1012.0,1048.0,1091.0,1011.0,1051.0,1138.0,1004.0,1100.0,1239.0,1133.0,928.0
1718203,Oqdaryo tumani,Акдарьинский район,Akdarya district,Оқдарё тумани,1467.0,1467.0,1470.0,1690.0,1787.0,1826.0,1826.0,1888.0,2031.0,2216.0,2266.0,2453.0,2478.0,2493.0,2404.0
1718206,Bulung‘ur tumani,Булунгурский район,Bulungur district,Булунғур тумани,2004.0,1860.0,1832.0,2058.0,2459.0,2317.0,2351.0,2352.0,2639.0,2450.0,2450.0,2755.0,2807.0,2997.0,3013.0
1718209,Jomboy tumani,Джамбайский район,Jomboy district,Жомбой тумани,1565.0,1748.0,1611.0,1891.0,2180.0,2042.0,2195.0,2310.0,2500.0,2569.0,2553.0,2811.0,2704.0,2868.0,2798.0
1718212,Ishtixon tumani,Иштыханский район,Ishtykhan district,Иштихон тумани,2543.0,2545.0,2743.0,2901.0,2920.0,3029.0,2951.0,3225.0,3603.0,3646.0,3695.0,4087.0,3899.0,4017.0,4143.0
1718215,Kattaqo‘rg‘on tumani,Каттакурганский район,Kattakurgan district,Каттақўрғон тумани,2699.0,2501.0,2690.0,2915.0,3041.0,3190.0,3206.0,3241.0,3496.0,3773.0,3756.0,3918.0,3789.0,3914.0,4010.0
1718216,Qo‘shrabot tumani,Кошрабадский район,Koshrabad district,Қўшработ тумани,1469.0,1354.0,1420.0,1497.0,1680.0,1655.0,1715.0,1731.0,1850.0,1928.0,1992.0,2236.0,2177.0,2063.0,1877.0
1718218,Narpay tumani,Нарпайский район,Narpai district,Нарпай тумани,2033.0,1886.0,1954.0,2188.0,2346.0,2491.0,2395.0,2159.0,2319.0,2484.0,2487.0,2779.0,2822.0,2788.0,2884.0
1718224,Payariq tumani,Пайарыкский район,Payaryk district,Паяриқ тумани,2767.0,2828.0,2761.0,2914.0,3218.0,3338.0,3525.0,3629.0,3954.0,3865.0,3989.0,4281.0,4392.0,4399.0,4159.0
1718227,Pastdarg‘om tumani,Пастдаргомский район,Pastdargom district,Пастдарғом тумани,3694.0,3707.0,3790.0,4093.0,4284.0,4412.0,4151.0,4165.0,4666.0,4789.0,4720.0,4995.0,5047.0,5393.0,5431.0
1718230,Paxtachi tumani,Пахтачийский район,Pakhtachi district,Пахтачи тумани,1402.0,1390.0,1428.0,1688.0,1745.0,1733.0,1818.0,1783.0,1856.0,1873.0,1866.0,2024.0,2044.0,2070.0,1965.0
1718233,Samarqand tumani,Самаркандский район,Samarkand district,Самарқанд тумани,3531.0,3591.0,2682.0,3090.0,3018.0,2857.0,2764.0,2918.0,3067.0,3260.0,3377.0,3424.0,3663.0,3521.0,3422.0
1718235,Nurobod tumani,Нурабадский район,Nurabad district,Нуробод тумани,1723.0,1785.0,1773.0,1879.0,1998.0,1885.0,1855.0,1943.0,2125.0,2065.0,2166.0,2301.0,2144.0,2250.0,2203.0
1718236,Urgut tumani,Ургутский район,Urgut district,Ургут тумани,5680.0,5524.0,5658.0,6019.0,6899.0,6750.0,6634.0,7199.0,7941.0,7731.0,8063.0,8569.0,8858.0,8993.0,8391.0
1718238,Tayloq tumani,Тайлякский район,Tailak district,Тайлоқ тумани,1938.0,1874.0,1907.0,2200.0,2408.0,2421.0,2292.0,2403.0,2631.0,2763.0,2935.0,3272.0,3109.0,3283.0,3159.0
1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,Сурхондарё вилояти,26051.0,27620.0,27289.0,29288.0,31521.0,34109.0,32568.0,33935.0,35589.0,37522.0,38833.0,42179.0,42114.0,45484.0,43393.0
