Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1703,Andijon viloyati,Андижанская область,Andijan region,Aндижон вилояти,12862.0,13933.0,14160.0,14188.0,14519.0,14860.0,15084.0,16122.0,15377.0,14656.0,15797.0,16409.0,15426.0,15877.0,17815.0
1703401,Andijon shahri,Город Андижан,Andijan city,Aндижон шаҳри,2228.0,2329.0,2400.0,2440.0,2203.0,2295.0,2263.0,2430.0,2346.0,2349.0,2422.0,2561.0,3211.0,3111.0,3159.0
1703408,Xonobod shahri,Город Ханабад,Khanabadcity,Хонобод шаҳри,166.0,175.0,172.0,165.0,198.0,174.0,165.0,211.0,174.0,182.0,208.0,213.0,140.0,203.0,201.0
1703202,Oltinko‘l tumani,Алтынкульский район,Altynkul  district,Олтинкўл тумани,725.0,735.0,750.0,752.0,786.0,847.0,812.0,848.0,822.0,779.0,916.0,956.0,799.0,816.0,980.0
1703203,Andijon tumani,Андижанский район,Andijan district,Aндижон тумани,1063.0,1145.0,1149.0,1224.0,1298.0,1228.0,1284.0,1370.0,1329.0,1236.0,1523.0,1505.0,1302.0,1312.0,1664.0
1703206,Baliqchi tumani,Балыкчинский район,Balykchi district,Балиқчи тумани,805.0,846.0,893.0,906.0,884.0,956.0,949.0,975.0,932.0,911.0,967.0,996.0,980.0,924.0,1010.0
1703209,Bo‘ston tumani,Бустонский район,Bustan district,Бўстон тумани,277.0,272.0,293.0,255.0,262.0,324.0,334.0,358.0,367.0,303.0,367.0,354.0,402.0,356.0,388.0
1703210,Buloqboshi tumani,Булакбашинский район,Bulakbashi district,Булоқбоши тумани,545.0,599.0,672.0,618.0,647.0,650.0,665.0,701.0,673.0,623.0,723.0,666.0,525.0,684.0,832.0
1703211,Jalaquduq tumani,Жалакудукский район,Jalаquduk district,Жалақудуқ тумани,758.0,836.0,823.0,879.0,905.0,881.0,905.0,1010.0,881.0,895.0,926.0,937.0,771.0,951.0,1077.0
1703214,Izboskan tumani,Избасканский район,Izbaskan district,Избоскан тумани,988.0,1042.0,1113.0,1122.0,1144.0,1190.0,1182.0,1298.0,1213.0,1173.0,1180.0,1399.0,1131.0,1153.0,1270.0
1703217,Ulug‘nor tumani,Улугноpский район,Ulugnor district,Улуғнор тумани,170.0,205.0,170.0,181.0,224.0,245.0,249.0,262.0,279.0,215.0,274.0,266.0,258.0,257.0,300.0
1703220,Qo‘rg‘ontepa tumani,Кургантепинский район,Kurgantepa district,Қўрғонтепа тумани,844.0,925.0,854.0,955.0,1038.0,1017.0,990.0,1076.0,999.0,906.0,938.0,1036.0,804.0,940.0,1066.0
1703224,Asaka tumani,Асакинский район,Asaka district,Aсака тумани,1243.0,1462.0,1478.0,1352.0,1435.0,1542.0,1589.0,1679.0,1599.0,1538.0,1642.0,1676.0,1311.0,1477.0,1816.0
1703227,Marxamat tumani,Мархаматский район,Markhamat district,Мархамат тумани,676.0,746.0,777.0,779.0,774.0,819.0,864.0,884.0,886.0,809.0,901.0,841.0,793.0,834.0,965.0
1703230,Shaxrixon tumani,Шахриханский район,Shakhrikhan district,Шахрихон тумани,1118.0,1234.0,1191.0,1186.0,1333.0,1263.0,1354.0,1421.0,1395.0,1303.0,1379.0,1480.0,1306.0,1396.0,1498.0
1703232,Paxtaobod tumani,Пахтаабадский район,Pakhtaabad district,Пахтаобод тумани,765.0,889.0,899.0,844.0,853.0,886.0,876.0,975.0,891.0,883.0,902.0,926.0,1108.0,889.0,995.0
1703236,Xo‘jaobod tumani,Ходжаабадский район,Khojaabad district,Хўжаобод тумани,491.0,493.0,526.0,530.0,535.0,543.0,603.0,624.0,591.0,551.0,529.0,597.0,585.0,574.0,594.0
1706,Buxoro viloyati,Бухарская область,Bukhara region,Бухоро вилояти,7383.0,7521.0,7486.0,7662.0,7708.0,7976.0,8013.0,8336.0,7978.0,8335.0,10055.0,9129.0,9069.0,8758.0,9588.0
1706401,Buxoro shahri,Город Бухара,Bukhara city,Бухоро шаҳри,1365.0,1309.0,1301.0,1297.0,1323.0,1313.0,1318.0,1360.0,1387.0,1361.0,1961.0,1616.0,1555.0,1536.0,1563.0
1706403,Kogon shahri,Город Каган,Kagan city,Когон шаҳри,297.0,322.0,315.0,321.0,304.0,321.0,325.0,314.0,336.0,301.0,381.0,357.0,367.0,363.0,334.0
1706204,Olot tumani,Алатский район,Alat district,Олот тумани,380.0,374.0,360.0,412.0,369.0,413.0,407.0,447.0,389.0,457.0,478.0,478.0,453.0,466.0,552.0
1706207,Buxoro tumani,Бухарский район,Bukhara district,Бухоро тумани,535.0,561.0,567.0,558.0,581.0,631.0,601.0,624.0,608.0,649.0,827.0,715.0,650.0,639.0,809.0
1706212,Vobkent tumani,Вабкентский район,Vobkent district,Бухоро тумани,521.0,531.0,527.0,533.0,558.0,552.0,552.0,565.0,581.0,568.0,709.0,647.0,591.0,548.0,693.0
1706215,G‘ijduvon tumani,Гиждуванский район,Gijduvan district,Ғиждувон тумани,1167.0,1247.0,1252.0,1295.0,1253.0,1320.0,1342.0,1356.0,1330.0,1283.0,1586.0,1585.0,1468.0,1342.0,1647.0
1706219,Kogon tumani,Каганский район,Kagan district,Когон тумани,287.0,288.0,315.0,311.0,334.0,354.0,357.0,382.0,329.0,370.0,436.0,399.0,281.0,333.0,481.0
1706230,Qorako‘l tumani,Каракульский район,Karakul district,Қоракўл тумани,652.0,628.0,679.0,663.0,713.0,675.0,672.0,715.0,639.0,756.0,774.0,757.0,829.0,839.0,766.0
1706232,Qorovulbozor tumani,Караулбазарский район,Qorovulbozor district,Қоровулбозор тумани,49.0,54.0,43.0,49.0,46.0,59.0,60.0,52.0,55.0,58.0,71.0,43.0,86.0,74.0,60.0
1706240,Peshku tumani,Пешкунский  район,Peshkun district,Пешку тумани,406.0,404.0,391.0,404.0,382.0,427.0,447.0,473.0,438.0,483.0,500.0,469.0,566.0,538.0,525.0
1706242,Romitan tumani,Ромитанский район,Romitan district,Ромитан тумани,473.0,486.0,473.0,512.0,520.0,520.0,564.0,571.0,514.0,510.0,641.0,589.0,592.0,560.0,527.0
1706246,Jondor tumani,Жондоpский район,Jondor  district,Жондор тумани,599.0,632.0,563.0,622.0,640.0,673.0,647.0,702.0,660.0,716.0,793.0,719.0,806.0,707.0,749.0
1706258,Shofirkon tumani,Шафирканский район,Shafirkan district,Шофиркон тумани,652.0,685.0,700.0,685.0,685.0,718.0,721.0,775.0,712.0,823.0,898.0,755.0,825.0,813.0,882.0
1708,Jizzax viloyati,Джизакская область,Jizzakh region,Жиззах вилояти,4440.0,4554.0,4746.0,4895.0,5109.0,5348.0,5433.0,5760.0,5596.0,5519.0,6021.0,5930.0,6784.0,6841.0,6190.0
1708401,Jizzax shahri,Город Джизак,Jizzakh city,Жиззах шаҳри,586.0,601.0,660.0,613.0,643.0,679.0,696.0,720.0,714.0,658.0,848.0,771.0,842.0,830.0,886.0
1708201,Arnasoy tumani,Арнасайский район,Arnasay district,Aрнасой тумани,115.0,121.0,110.0,137.0,134.0,127.0,137.0,142.0,150.0,138.0,141.0,150.0,190.0,232.0,163.0
1708204,Baxmal tumani,Бахмальский район,Bakhmal district,Бахмал тумани,565.0,580.0,595.0,602.0,631.0,593.0,665.0,710.0,655.0,717.0,707.0,734.0,805.0,832.0,742.0
1708209,G‘allaorol tumani,Галляаральский район,Gallaaral district,Ғаллаорол тумани,639.0,647.0,692.0,681.0,704.0,741.0,772.0,765.0,750.0,743.0,811.0,824.0,968.0,889.0,888.0
1708212,Sharof Rashidov tumani,Шароф-Рашидовский  район,Sharof Rashidov  district,Шароф Рашидов тумани,681.0,706.0,780.0,819.0,826.0,898.0,820.0,915.0,875.0,929.0,1006.0,910.0,861.0,1141.0,930.0
1708215,Do‘stlik tumani,Дустликский район,Dustlik district,Дўстлик тумани,159.0,184.0,166.0,198.0,159.0,201.0,230.0,230.0,245.0,241.0,221.0,253.0,272.0,302.0,239.0
1708218,Zomin tumani,Зааминский район,Zomin district,Зомин тумани,591.0,560.0,623.0,683.0,736.0,699.0,725.0,770.0,680.0,655.0,715.0,772.0,1028.0,777.0,704.0
1708220,Zarbdor tumani,Зарбдарский район,Zarbdar district,Зарбдор тумани,224.0,188.0,214.0,222.0,209.0,255.0,253.0,289.0,331.0,306.0,367.0,344.0,459.0,404.0,351.0
1708223,Mirzacho‘l tumani,Мирзачульский район,Mirzachul district,Мирзачўл тумани,130.0,131.0,135.0,113.0,164.0,162.0,149.0,162.0,197.0,178.0,159.0,186.0,217.0,194.0,208.0
1708225,Zafarobod tumani,Зафарабадский район,Zafarabad district,Зафаробод тумани,129.0,125.0,112.0,138.0,153.0,191.0,165.0,176.0,163.0,166.0,196.0,183.0,238.0,292.0,197.0
1708228,Paxtakor tumani,Пахтакорский район,Pakhtakor district,Пахтакор тумани,227.0,222.0,220.0,272.0,255.0,322.0,312.0,333.0,301.0,296.0,314.0,287.0,357.0,375.0,353.0
1708235,Forish tumani,Фаришский район,Farish district,Фориш тумани,286.0,389.0,334.0,315.0,384.0,357.0,384.0,430.0,387.0,363.0,407.0,392.0,391.0,402.0,385.0
1708237,Yangiobod tumani,Янгиободский район,Yangiabad district,Янгиобод тумани,108.0,100.0,105.0,102.0,111.0,123.0,125.0,118.0,148.0,129.0,129.0,124.0,156.0,171.0,144.0
1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,Қашқадарё вилояти,10271.0,10895.0,11010.0,11044.0,11961.0,11954.0,12553.0,13201.0,13023.0,12661.0,13911.0,14981.0,17017.0,16424.0,15514.0
1710401,Qarshi  shahri,Город Карши,Karshi city,Қарши шаҳри,954.0,994.0,989.0,1041.0,1082.0,1086.0,1170.0,1175.0,1146.0,1263.0,1361.0,1347.0,1476.0,1385.0,1606.0
1710405,Shahrisabz shahri,Город Шахрисабз,Shakhrisabz city,Шаҳрисабз шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548.0,581.0,545.0,684.0,747.0,729.0,606.0
1710240,Ko‘kdala tumani,Кукдалинский район,Kukdala district,Кўкдала тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,693.0,669.0
1710207,G‘uzor tumani,Гузарский район,Gissar district,Ғузор тумани,702.0,781.0,782.0,746.0,801.0,858.0,833.0,898.0,948.0,880.0,949.0,1054.0,1009.0,1100.0,1023.0
1710212,Dehqonobod tumani,Дехканабадский район,Dehkanabad district,Деҳқонобод тумани,467.0,483.0,492.0,522.0,536.0,548.0,570.0,567.0,545.0,529.0,602.0,610.0,890.0,1065.0,832.0
1710220,Qamashi tumani,Камашинский район,Kamashi district,Қамаши тумани,918.0,905.0,971.0,846.0,926.0,1000.0,1068.0,1075.0,1065.0,996.0,1102.0,1243.0,1154.0,1234.0,1259.0
1710224,Qarshi tumani,Каршинский район,Karshi district,Қарши тумани,770.0,816.0,897.0,934.0,971.0,958.0,1004.0,1136.0,1061.0,1016.0,1287.0,1292.0,1729.0,1339.0,1266.0
1710229,Koson tumani,Касанский район,Kasan district,Косон тумани,786.0,976.0,927.0,891.0,1004.0,1007.0,1026.0,1082.0,1009.0,1059.0,1098.0,1277.0,1125.0,1483.0,1367.0
1710232,Kitob tumani,Китабский район,Kitab district,Китоб тумани,820.0,865.0,827.0,832.0,908.0,940.0,954.0,929.0,964.0,963.0,1066.0,1047.0,1353.0,1103.0,980.0
1710233,Mirishkor tumani,Миришкорский район,Mirishkor district,Миришкор тумани,341.0,372.0,344.0,360.0,432.0,370.0,445.0,461.0,456.0,421.0,491.0,498.0,593.0,697.0,632.0
1710234,Muborak tumani,Мубарекский район,Mubarek district,Муборак тумани,284.0,281.0,257.0,305.0,328.0,302.0,308.0,358.0,350.0,335.0,377.0,382.0,533.0,466.0,400.0
1710235,Nishon tumani,Нишанский  район,Nishon district,Нишон тумани,394.0,405.0,405.0,444.0,514.0,484.0,531.0,559.0,575.0,538.0,632.0,662.0,851.0,707.0,638.0
1710237,Kasbi tumani,Касбинский район,Kasbi district,Касби тумани,632.0,645.0,629.0,701.0,743.0,661.0,725.0,841.0,797.0,757.0,865.0,948.0,1391.0,1153.0,988.0
1710242,Chiroqchi tumani,Чиракчинский район,Chirakchi district,Чироқчи тумани,1141.0,1247.0,1210.0,1271.0,1306.0,1331.0,1401.0,1525.0,1505.0,1345.0,1519.0,1769.0,1650.0,997.0,1007.0
1710245,Shahrisabz tumani,Шахрисабзский район,Shakhrisabz district,Шаҳрисабз тумани,1199.0,1207.0,1320.0,1240.0,1410.0,1412.0,1451.0,1473.0,906.0,883.0,844.0,977.0,1265.0,1036.0,982.0
1710250,Yakkabog‘ tumani,Яккабагский район,Yakkabag district,Яккабоғ тумани,863.0,918.0,960.0,911.0,1000.0,997.0,1067.0,1122.0,1148.0,1095.0,1173.0,1191.0,1251.0,1237.0,1259.0
1712,Navoiy viloyati,Навоийская область,Navoi region,Навоий вилояти,3984.0,4107.0,4153.0,4103.0,4188.0,4110.0,4401.0,4472.0,4161.0,4378.0,5038.0,4848.0,4156.0,4588.0,4881.0
1712401,Navoiy shahri,Город Навои,Navoi city,Навоий шаҳри,599.0,638.0,662.0,635.0,640.0,641.0,666.0,719.0,664.0,652.0,792.0,808.0,761.0,827.0,748.0
1712408,Zarafshon shahri,Город Заpафшан,Zarafshan city,Зарафшон шаҳри,380.0,328.0,316.0,348.0,321.0,319.0,328.0,297.0,307.0,287.0,355.0,314.0,235.0,237.0,257.0
1712412,G‘ozg‘on shahri,Город Газган,Gazgan city,Ғозғон шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,37.0,16.0,36.0,44.0
1712211,Konimex tumani,Канимехский  район,Kanimekh district,Конимех тумани,184.0,180.0,188.0,160.0,185.0,128.0,175.0,212.0,149.0,184.0,217.0,221.0,174.0,197.0,240.0
1712216,Qiziltepa tumani,Кызылтепинский район,Kyzyltepa district,Қизилтепа тумани,555.0,622.0,578.0,580.0,600.0,592.0,624.0,618.0,595.0,595.0,799.0,672.0,590.0,631.0,684.0
1712230,Navbahor tumani,Навбахорский район,Navbahor district,Навбаҳор тумани,388.0,441.0,404.0,434.0,433.0,490.0,494.0,484.0,433.0,503.0,540.0,531.0,461.0,514.0,566.0
1712234,Karmana tumani,Карманинский район,Karmana district,Кармана тумани,482.0,516.0,521.0,548.0,577.0,584.0,608.0,632.0,588.0,646.0,684.0,651.0,606.0,648.0,698.0
1712238,Nurota tumani,Нуратинский район,Nurota district,Нурота тумани,377.0,347.0,407.0,407.0,436.0,390.0,426.0,454.0,453.0,469.0,459.0,451.0,388.0,484.0,449.0
1712244,Tomdi tumani,Тамдынский район,Tomdy district,Томди тумани,73.0,77.0,66.0,62.0,59.0,63.0,43.0,64.0,61.0,47.0,61.0,74.0,62.0,66.0,65.0
1712248,Uchquduq tumani,Учкудукский район,Uchkuduk district,Учқудуқ тумани,167.0,186.0,182.0,147.0,153.0,155.0,181.0,165.0,132.0,144.0,192.0,161.0,126.0,114.0,125.0
1712251,Xatirchi tumani,Хатырчинский район,Khatyrchi district,Хатирчи тумани,779.0,772.0,829.0,782.0,784.0,748.0,856.0,827.0,779.0,851.0,916.0,928.0,737.0,834.0,1005.0
1714,Namangan viloyati,Наманганская область,Namangan region,Наманган вилояти,10553.0,11174.0,11551.0,11407.0,11848.0,12236.0,12276.0,13066.0,12200.0,12534.0,13536.0,13542.0,13433.0,13831.0,14281.0
1714401,Namangan shahri,Город Наманган,Namangan city,Наманган шаҳри,2139.0,2185.0,2294.0,2259.0,2449.0,2509.0,2635.0,3142.0,2958.0,3047.0,3242.0,3349.0,3313.0,3363.0,3569.0
1714204,Mingbuloq tumani,Мингбулакский район,Mingbulak district,Мингбулоқ тумани,450.0,468.0,457.0,441.0,479.0,494.0,542.0,517.0,455.0,508.0,531.0,579.0,494.0,546.0,552.0
1714207,Kosonsoy tumani,Касансайский район,Kasansay district,Косонсой тумани,670.0,758.0,801.0,731.0,812.0,773.0,813.0,791.0,822.0,842.0,913.0,887.0,928.0,947.0,865.0
1714212,Namangan tumani,Наманганский район,Namangan district,Наманган тумани,849.0,867.0,960.0,920.0,945.0,1040.0,945.0,742.0,725.0,750.0,802.0,816.0,740.0,705.0,785.0
1714216,Norin tumani,Нарынский район,Naryn district,Норин тумани,688.0,667.0,794.0,700.0,746.0,791.0,788.0,848.0,788.0,766.0,786.0,767.0,880.0,840.0,863.0
1714219,Pop tumani,Папский район,Pop district,Поп тумани,934.0,890.0,919.0,880.0,938.0,962.0,893.0,1026.0,943.0,950.0,1022.0,1040.0,1031.0,1169.0,1179.0
1714224,To‘raqo‘rg‘on tumani,Туракурганский район,Turakurgan district,Тўрақўрғон тумани,799.0,936.0,866.0,889.0,945.0,943.0,943.0,1018.0,942.0,981.0,1036.0,988.0,938.0,1107.0,1036.0
1714229,Uychi tumani,Уйчинский район,Uychi district,Уйчи тумани,876.0,1052.0,999.0,992.0,1031.0,1133.0,1088.0,1064.0,986.0,1008.0,1117.0,1123.0,1231.0,1159.0,1134.0
1714234,Uchqo‘rg‘on tumani,Учкурганский район,Uchkurgan district,Учқўрғон тумани,709.0,749.0,745.0,817.0,781.0,815.0,788.0,886.0,777.0,810.0,929.0,873.0,761.0,874.0,1050.0
1714236,Chortoq tumani,Чартакский район,Chartak district,Чортоқ тумани,722.0,777.0,807.0,800.0,743.0,802.0,856.0,849.0,806.0,829.0,935.0,935.0,831.0,948.0,957.0
1714237,Chust tumani,Чустский район,Chust district,Чуст тумани,922.0,971.0,1054.0,1056.0,1048.0,1065.0,1051.0,1178.0,1057.0,1092.0,1194.0,1230.0,1352.0,1255.0,1231.0
1714242,Yangiqo‘rg‘on tumani,Янгикурганский район,Yangikurgan district,Янгиқўрғон тумани,795.0,854.0,855.0,922.0,931.0,909.0,934.0,1005.0,941.0,951.0,1029.0,955.0,934.0,918.0,1060.0
1718,Samarqand viloyati,Самаркандская область,Samarkand region,Самарқанд вилояти,14262.0,14605.0,15002.0,15227.0,15381.0,15895.0,16146.0,16661.0,16254.0,16444.0,18404.0,18808.0,19272.0,19388.0,18854.0
1718401,Samarqand shahri,Город Самарканд,Samarkand city,Самарқанд шаҳри,2377.0,2377.0,2871.0,3075.0,2838.0,2735.0,2819.0,2872.0,2602.0,2796.0,3216.0,3577.0,3300.0,3147.0,3095.0
1718406,Kattaqo'rg'on shahar,Город  Каттакурган,Kattaqo'rg'on city,Каттақўрғон шаҳар,428.0,451.0,418.0,453.0,455.0,441.0,454.0,488.0,471.0,452.0,575.0,524.0,483.0,470.0,475.0
1718203,Oqdaryo tumani,Акдарьинский район,Akdarya district,Оқдарё тумани,537.0,544.0,518.0,541.0,566.0,594.0,550.0,644.0,640.0,613.0,704.0,734.0,724.0,747.0,780.0
1718206,Bulung‘ur tumani,Булунгурский район,Bulungur district,Булунғур тумани,631.0,686.0,718.0,650.0,689.0,751.0,782.0,781.0,847.0,740.0,763.0,815.0,813.0,867.0,924.0
1718209,Jomboy tumani,Джамбайский район,Jomboy district,Жомбой тумани,572.0,575.0,601.0,623.0,675.0,678.0,694.0,767.0,719.0,713.0,768.0,796.0,839.0,795.0,813.0
1718212,Ishtixon tumani,Иштыханский район,Ishtykhan district,Иштихон тумани,767.0,785.0,794.0,834.0,874.0,888.0,931.0,930.0,991.0,972.0,1008.0,1057.0,1188.0,1236.0,1141.0
1718215,Kattaqo‘rg‘on tumani,Каттакурганский район,Kattakurgan district,Каттақўрғон тумани,804.0,834.0,873.0,836.0,947.0,968.0,996.0,973.0,1016.0,1001.0,1128.0,1223.0,1242.0,1240.0,1258.0
1718216,Qo‘shrabot tumani,Кошрабадский район,Koshrabad district,Қўшработ тумани,476.0,461.0,478.0,475.0,497.0,525.0,561.0,565.0,553.0,542.0,591.0,661.0,844.0,705.0,629.0
1718218,Narpay tumani,Нарпайский район,Narpai district,Нарпай тумани,725.0,713.0,750.0,695.0,719.0,856.0,834.0,860.0,839.0,828.0,926.0,1019.0,795.0,925.0,981.0
1718224,Payariq tumani,Пайарыкский район,Payaryk district,Паяриқ тумани,976.0,905.0,991.0,975.0,1019.0,1078.0,1076.0,1185.0,1097.0,1112.0,1195.0,1168.0,1011.0,1199.0,1273.0
1718227,Pastdarg‘om tumani,Пастдаргомский район,Pastdargom district,Пастдарғом тумани,1289.0,1322.0,1316.0,1328.0,1351.0,1423.0,1426.0,1485.0,1384.0,1439.0,1598.0,1527.0,1766.0,1689.0,1617.0
1718230,Paxtachi tumani,Пахтачийский район,Pakhtachi district,Пахтачи тумани,563.0,599.0,604.0,654.0,653.0,693.0,676.0,665.0,652.0,692.0,731.0,750.0,784.0,823.0,786.0
1718233,Samarqand tumani,Самаркандский район,Samarkand district,Самарқанд тумани,1416.0,1438.0,1114.0,998.0,1062.0,1161.0,1201.0,1216.0,1143.0,1182.0,1469.0,1432.0,1292.0,1225.0,1253.0
1718235,Nurobod tumani,Нурабадский район,Nurabad district,Нуробод тумани,460.0,575.0,527.0,530.0,560.0,541.0,549.0,602.0,623.0,654.0,615.0,603.0,605.0,628.0,716.0
1718236,Urgut tumani,Ургутский район,Urgut district,Ургут тумани,1541.0,1656.0,1711.0,1771.0,1772.0,1770.0,1850.0,1837.0,1895.0,1892.0,2190.0,2044.0,2806.0,2813.0,2205.0
1718238,Tayloq tumani,Тайлякский район,Tailak district,Тайлоқ тумани,700.0,684.0,718.0,789.0,704.0,793.0,747.0,791.0,782.0,816.0,927.0,878.0,780.0,879.0,908.0
1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,Сурхондарё вилояти,8446.0,9023.0,9309.0,9503.0,9702.0,9887.0,10380.0,11330.0,10698.0,10544.0,11931.0,12786.0,13851.0,13507.0,12621.0
1722401,Termiz shahri,Город Термез,Termiz  city,Термиз шаҳри,586.0,555.0,669.0,748.0,643.0,714.0,706.0,711.0,681.0,651.0,996.0,1074.0,1058.0,1038.0,931.0
1722201,Oltinsoy tumani,Алтынсайский район,Altynsay district,Олтинсой тумани,530.0,639.0,575.0,596.0,608.0,602.0,590.0,672.0,665.0,617.0,660.0,799.0,947.0,874.0,781.0
1722202,Angor tumani,Ангорский район,Angor district,Aнгор тумани,459.0,571.0,491.0,455.0,518.0,557.0,551.0,666.0,573.0,589.0,643.0,704.0,900.0,775.0,636.0
1722203,Bandixon tumani,Бандихонский район,Bandykhan district,Бандихон тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,281.0,461.0,433.0,306.0
1722204,Boysun tumani,Байсунский район,Baysun district,Бойсун тумани,431.0,536.0,412.0,425.0,511.0,477.0,500.0,527.0,521.0,475.0,491.0,555.0,609.0,606.0,576.0
1722207,Muzrabot tumani,Музрабадский район,Muzrabad district,Музработ тумани,416.0,352.0,424.0,449.0,531.0,522.0,571.0,592.0,595.0,575.0,614.0,652.0,599.0,692.0,638.0
1722210,Denov tumani,Денауский район,Denau district,Денов тумани,1336.0,1757.0,1545.0,1496.0,1492.0,1497.0,1540.0,1685.0,1508.0,1514.0,1730.0,1862.0,1737.0,1912.0,1842.0
1722212,Jarqo‘rg‘on tumani,Джаркурганский район,Jarkurgan district,Жарқўрғон тумани,633.0,999.0,741.0,788.0,815.0,875.0,904.0,1038.0,935.0,944.0,1068.0,1213.0,1219.0,1176.0,1142.0
