Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
1722210,Denov tumani,Денауский район,Denau district,Денов тумани,200.8,200.8,211.3,215.6,220.4,224.7,229.6,234.2,239.1,242.0,247.9,252.9,257.6,264.1,271.6,278.8
1722212,Jarqo‘rg‘on tumani,Джаркурганский район,Jarkurgan district,Жарқўрғон тумани,131.1,131.1,145.4,148.1,151.4,154.7,158.2,161.8,165.2,169.2,173.2,176.8,180.9,185.2,190.6,195.3
1722214,Qumqo‘rg‘on tumani,Кумкурганский район,Kumkurgan district,Қумқўрғон тумани,113.6,113.6,128.0,131.0,134.3,137.7,141.2,144.2,147.9,154.3,156.1,159.7,163.5,167.6,172.2,176.8
1722215,Qiziriq tumani,Кизирикский район,Kizirik district,Қизириқ тумани,109.6,66.6,114.6,117.1,120.2,123.8,127.3,130.7,134.0,138.2,84.3,85.9,87.7,89.4,91.0,93.2
1722217,Sariosiyo tumani,Сариасийский  район,Sariosia district,Сариосиё тумани,127.6,127.6,135.4,138.5,142.2,146.0,149.7,153.2,156.6,161.2,168.1,171.5,175.4,179.5,184.2,188.4
1722220,Termiz tumani,Термезский район,Termiz district,Термиз тумани,60.4,60.4,65.5,66.9,68.5,70.1,71.8,73.1,75.2,77.1,53.9,54.8,55.8,56.9,58.4,60.0
1722221,Uzun tumani,Узунский район,Uzun district,Узун тумани,104.0,104.0,112.0,114.4,117.2,120.5,123.8,126.8,130.0,130.4,130.6,132.8,137.8,140.7,144.2,147.7
1722223,Sherobod tumani,Шерабадский район,Sherabad district,Шеробод тумани,101.5,101.5,112.7,115.2,117.9,120.6,123.3,126.2,128.8,131.6,134.9,137.9,141.4,144.3,147.7,150.8
1722226,Sho‘rchi tumani,Шурчинский район,Shurchi district,Шўрчи тумани,103.5,103.5,108.1,110.7,113.9,117.3,120.9,123.6,126.5,131.2,134.8,137.8,141.5,145.1,149.2,153.4
1724,Sirdaryo viloyati,Сырдарьинская область,Syrdarya region,Сирдарё вилояти,419.7,419.7,433.8,425.5,431.6,440.5,449.2,457.2,465.9,475.1,485.0,494.2,504.3,510.2,520.5,530.1
1724401,Guliston shahri,Город Гулистан,Gulistan city,Гулистон шаҳри,19.1,19.1,20.0,20.2,20.3,20.5,20.6,20.7,20.7,20.8,20.8,20.8,20.9,20.9,22.0,22.3
1724410,Shirin shahri,Город Ширин,Shirin city,Ширин шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1724413,Yangiyer shahri,Город Янгиер,Yangier city,Янгийер шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1724206,Oqoltin tumani,Акалтынский район,Akaltyn  district,Оқолтин тумани,26.2,26.2,24.2,19.1,16.5,16.8,17.0,17.3,17.7,17.8,18.2,18.4,18.8,19.1,19.4,19.7
1724212,Boyovut tumani,Баяутский район,Bayaut district,Боёвут тумани,83.9,83.9,87.2,88.7,90.5,92.2,93.8,95.4,97.2,99.0,100.8,102.5,104.5,105.3,107.1,108.9
1724216,Sayxunobod tumani,Сайхунабадский район,Saykhunabad district,Сайхунобод тумани,48.4,48.4,49.9,48.8,49.9,51.0,52.2,53.2,54.1,55.0,56.1,57.1,58.2,59.0,59.9,60.8
1724220,Guliston tumani,Гулистанский район,Gulistan district,Гулистон тумани,38.3,38.3,40.1,36.1,37.1,38.1,38.7,39.5,40.7,42.2,43.6,44.9,46.2,46.9,48.4,49.7
1724226,Sardoba tumani,Сардобский район,Sardoba district,Сардоба тумани,41.0,41.0,41.3,42.1,42.9,43.7,44.5,45.2,45.9,46.7,47.3,48.0,48.7,49.2,50.0,50.7
1724228,Mirzaobod tumani,Мирзаабадский район,Mirzaabad district,Мирзаобод тумани,54.4,54.4,55.7,56.8,58.2,59.6,61.1,62.4,63.7,65.1,67.1,69.0,70.8,71.7,73.0,74.6
1724231,Sirdaryo tumani,Сырдарьинский район,Syrdarya district,Сирдарё тумани,55.4,55.4,58.3,59.3,60.6,62.0,63.6,64.7,65.8,67.0,68.4,69.5,70.7,71.7,72.9,74.2
1724235,Xovos tumani,Хавасский район,Khovos district,Ховос тумани,53.0,53.0,57.1,54.4,55.6,56.6,57.7,58.8,60.1,61.5,62.7,64.0,65.5,66.4,67.8,69.2
1727,Toshkent viloyati,Ташкентская область,Tashkent region,Тошкент вилояти,1292.7,1292.7,1351.4,1367.1,1387.4,1408.1,1429.2,1448.2,1449.7,1471.0,1495.2,1506.0,1461.4,1493.9,1522.6,1554.2
1727401,Nurafshon shahri,Город Нурафшон,Nurafshan city,Нурафшон шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1727404,Olmaliq shahri,Город Алмалык,Almalyk city,Олмалиқ шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1727407,Angren shahri,Город Ангрен,Angren city,Aнгрен шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1727413,Bekobod shahri,Город Бекабад,Bekabad city,Бекобод шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1727419,Chirchiq shahri,Город Чиpчик,Chirchik city,Чирчиқ шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1727415,Ohangaron shahri,Город Ахангаран,Akhangaran city,Оҳангарон шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1727424,Yangiyo‘lshahri,Город Янгиюль,Yangiyul city,Янгийўлшаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1727206,Oqqo‘rg‘on tumani,Аккурганский район,Akkurgan district,Оққўрғон тумани,71.0,71.0,71.1,72.0,73.3,74.5,75.7,76.6,77.7,78.9,80.2,81.3,83.0,84.6,86.1,87.7
1727212,Ohangaron tumani,Ахангаранский район,Akhangaran district,Оҳангарон тумани,71.9,71.9,74.2,74.9,76.0,77.0,78.1,79.0,78.4,79.5,80.8,81.9,83.5,85.3,86.9,88.5
1727220,Bekobod tumani,Бекабадский район,Bekabad district,Бекобод тумани,116.8,116.8,112.3,114.1,116.2,118.2,120.4,122.4,124.1,126.2,128.3,130.5,131.6,136.0,138.3,140.4
1727224,Bo‘stonliq tumani,Бостанлыкский район,Bostanlyk district,Бўстонлиқ тумани,64.5,64.5,70.3,70.4,70.8,71.3,71.7,71.9,72.3,72.8,73.4,74.4,75.7,76.9,77.3,77.8
1727228,Bo‘ka tumani,Букинский район,Buka district,Бўка тумани,88.2,88.2,90.5,92.0,93.6,94.8,96.1,97.4,98.6,100.3,101.9,103.6,106.0,108.1,109.6,111.5
1727233,Quyichirchiq tumani,Куйичирчикский район,Kuyichirchik district,Қуйичирчиқ тумани,77.3,77.3,74.8,75.3,76.2,77.0,78.0,79.0,79.8,80.9,82.2,84.2,85.9,88.0,89.4,90.9
1727237,Zangiota tumani,Зангиатинский район,Zangiata district,Зангиота тумани,171.9,100.2,191.5,193.9,196.5,199.4,201.6,203.0,113.6,114.4,115.8,114.2,97.8,97.8,100.7,104.1
1727239,Yuqorichirchiq tumani,Юкоричирчикский район,Yukorichirchik district,Юқоричирчиқ тумани,97.2,97.2,98.5,99.7,101.1,102.5,104.4,106.5,108.3,109.8,112.0,115.2,110.4,113.0,114.6,117.0
1727248,Qibray tumani,Кибрайский район,Kibray district,Қибрай тумани,90.9,90.9,99.6,100.6,102.1,103.7,105.3,107.0,108.9,111.0,112.9,114.4,93.0,94.4,96.30000000000001,98.8
1727249,Parkent tumani,Паркентский район,Parkent district,Паркент тумани,70.5,70.5,68.4,69.7,71.2,72.8,74.3,75.7,77.1,78.7,80.2,81.9,84.6,87.4,89.3,91.4
1727250,Piskent tumani,Пскентский район,Piskent district,Пискент тумани,46.8,46.8,50.5,50.6,51.2,51.8,52.4,52.7,53.3,53.9,54.7,55.5,57.2,55.4,54.7,55.9
1727253,O‘rtachirchiq tumani,Уртачирчикский район,Urtachirchik district,Ўртачирчиқ тумани,127.7,127.7,129.3,130.7,132.3,134.3,136.4,138.6,128.6,130.7,133.2,126.0,116.9,118.3,121.2,123.7
1727256,Chinoz tumani,Чиназский район,Chinaz district,Чиноз тумани,60.3,60.3,60.7,61.3,62.4,63.5,64.7,65.7,66.6,67.5,68.7,70.5,73.3,76.4,78.5,79.8
1727259,Yangiyo‘l tumani,Янгиюльский район,Yangiyul district,Янгийўл тумани,137.7,137.7,159.7,161.9,164.5,167.3,170.1,172.7,172.0,175.0,177.7,177.0,162.9000000000002,167.7,170.4,174.1
1727265,Toshkent tumani,Ташкентский район,Tashkent district,Тошкент тумани,0.0,71.7,0.0,0.0,0.0,0.0,0.0,0.0,90.4,91.4,93.2,95.4,99.6,104.6,109.3,112.6
1730,Farg‘ona  viloyati,Ферганская область,Fergana region,Фарғона вилояти,1272.1,1245.9,1401.8,1421.0,1449.5,1479.0,1510.9,1542.0,1570.3,1600.8,1634.3,1667.9,1707.7,1712.2,1751.2,1790.7
1730401,Farg‘ona shahri,Город Фергана,Fergana city,Фарғона шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1730405,Qo‘qon shahri,Город Коканд,Kokand city,Қўқон шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1730408,Quvasoy shahri,Город Кувасай,Kuvasay city,Қувасой шаҳри,32.7,32.1,35.6,36.2,36.8,37.6,38.2,39.0,39.6,40.1,40.8,41.6,42.4,43.2,44.4,45.2
1730412,Marg‘ilon shahri,Город Маpгилан,Margilan city,Марғилон шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1730203,Oltiariq tumani,Алтыарыкский район,Altyaryk district,Олтиариқ тумани,41.7,40.9,43.6,44.3,45.2,46.3,47.5,48.5,49.4,50.3,51.4,52.7,54.1,55.4,56.9,58.6
1730206,Qo‘shtepa tumani,Куштепинский район,Kushtepa district,Қўштепа тумани,88.2,86.5,97.3,98.7,100.7,102.8,105.3,107.6,109.8,112.5,115.1,118.0,121.9,125.3,127.9,131.3
1730209,Bog‘dod tumani,Багдадский район,Baghdad district,Боғдод тумани,81.9,80.0,87.7,89.5,91.5,93.3,95.5,97.6,99.4,101.5,103.7,106.1,108.9,111.3,113.9,116.7
1730212,Buvayda tumani,Бувайдинский район,Buvayda district,Бувайда тумани,80.7,77.8,92.6,95.1,98.1,101.1,104.4,107.8,110.7,114.0,117.8,121.2,125.4,129.8,134.2,138.6
1730215,Beshariq tumani,Бешарыкский район,Besharik district,Бешариқ тумани,115.2,112.7,127.8,130.1,132.5,134.8,137.4,140.0,142.2,144.7,147.4,149.5,152.2,154.7,157.7,160.8
1730218,Quva tumani,Кувинский район,Kuva district,Қува тумани,108.3,106.5,119.8,121.8,124.0,126.3,128.6,131.0,133.0,135.3,137.7,140.0,142.8,145.4,148.3,151.0
1730221,Uchko‘prik tumani,Учкуприкский район,Uchkuprik district,Учкўприк тумани,148.9,145.9,160.1,162.8,165.9,169.0,172.4,175.8,179.0,182.6,186.2,189.6,194.1,191.5,195.4,199.4
1730224,Rishton tumani,Риштанский район,Rishtan district,Риштон тумани,56.2,55.3,61.2,62.1,63.3,64.5,66.1,67.6,69.2,70.6,72.2,73.7,75.5,76.7,78.6,80.5
1730226,So‘x tumani,Сохский район,Sokh district,Сўх тумани,21.6,20.9,23.1,23.7,24.4,25.1,25.8,26.4,27.1,27.7,28.3,28.9,29.5,30.2,31.0,32.0
1730227,Toshloq tumani,Ташлакский район,Tashlak district,Тошлоқ тумани,117.3,114.9,131.6,133.9,136.5,139.4,142.3,145.3,148.3,151.2,154.2,157.6,161.3,164.2,166.4,169.4
1730230,O‘zbekiston tumani,Узбекистанский район,Uzbekistan district,Ўзбекистон тумани,104.9,102.6,114.6,117.0,119.6,122.1,124.7,127.1,129.4,131.9,134.6,137.1,139.7,125.1,128.8,131.9
1730233,Farg‘ona tumani,Ферганский район,Fergana district,Фарғона тумани,58.2,57.5,77.6,73.2,73.8,74.7,75.5,76.3,77.0,77.7,79.3,80.8,82.4,83.0,84.5,86.2
1730236,Dang‘ara tumani,Дангаринский район,Dangara district,Данғара тумани,110.6,108.6,115.0,116.7,118.9,121.0,123.3,125.6,127.7,129.9,132.5,135.3,138.6,134.4,138.0,141.0
1730238,Furqat tumani,Фуркатский район,Furkat district,Фурқат тумани,74.1,73.1,77.7,78.8,80.1,82.0,83.8,85.4,86.8,88.3,89.6,91.2,93.1,94.9,96.8,98.6
1730242,Yozyovon tumani,Язъяванский район,Yazyavan district,Ёзёвон тумани,31.6,30.6,36.5,37.1,38.2,39.0,40.1,41.0,41.7,42.5,43.5,44.6,45.8,47.1,48.4,49.5
1733,Xorazm viloyati,Хорезмская область,Khorezm region,Хоразм вилояти,1032.0,1006.9,1083.7,1105.1,1130.6,1156.6,1181.3,1204.2,1203.8,1225.6,1247.2,1266.5,1288.1,1310.3,1335.7,1362.4
1733401,Urganch shahri,Город Ургенч,Urgench city,Урганч шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1733406,Xiva shahri,Город Хива,Khiva city,Хива шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1733204,Bog‘ot tumani,Багатский район,Bagat district,Боғот тумани,110.1,107.6,116.2,118.4,121.0,123.5,126.0,128.2,130.4,132.7,135.1,137.4,139.7,142.3,145.2,148.2
1733208,Gurlan tumani,Гурленский район,Gurlan district,Гурлан тумани,71.7,70.2,73.3,74.7,76.3,77.9,79.6,81.1,82.1,83.5,84.7,85.7,87.0,88.5,90.1,91.6
1733212,Qo‘shko‘pir tumani,Кошкупырский район,Kushkupyr district,Қўшкўпир тумани,103.2,100.8,107.9,110.2,113.0,116.1,118.6,120.9,123.0,125.3,127.6,129.0,131.0,133.1,135.7,138.1
1733217,Urganch tumani,Ургенчский район,Urgench district,Урганч тумани,138.4,134.8,145.3,148.1,151.2,154.5,157.8,161.2,164.7,167.8,170.9,174.2,178.0,181.4,185.2,189.6
1733220,Xazorasp tumani,Хазараспский район,Khazarasp district,Хазорасп тумани,159.2,155.5,166.1,169.2,172.9,176.7,180.4,183.9,187.2,190.7,194.4,166.4,168.0,170.9,174.3,178.0
1733221,Tuproqqal’a tumani,Тупроккалинский район,Tuprakkala district,Тупроққалъа тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.4,32.8,33.4,34.1,34.8
1733223,Xonqa tumani,Ханкинский район,Khanka district,Хонқа тумани,98.3,95.8,104.8,106.9,109.4,111.8,114.0,116.1,117.9,120.0,121.8,123.6,126.1,128.2,130.5,132.9
1733226,Xiva tumani,Хивинский район,Khiva district,Хива тумани,122.2,118.9,127.0,129.9,133.0,136.3,139.5,142.4,123.6,125.9,128.2,130.6,132.7,134.9,137.3,140.6
1733230,Shovot tumani,Шаватский район,Shavat district,Шовот тумани,101.1,98.5,105.7,108.0,111.0,113.9,116.6,118.8,120.9,123.2,125.4,127.2,129.2,131.4,133.9,136.5
1733233,Yangiariq tumani,Янгиарыкский район,Yangiaryk district,Янгиариқ тумани,70.7,69.1,76.3,77.6,79.3,81.0,82.6,84.1,85.4,86.7,88.2,89.3,90.7,92.2,94.0,95.5
1733236,Yangibozor tumani,Янгибазарский район,Yangibazar district,Янгибозор тумани,57.1,55.7,61.1,62.1,63.5,64.9,66.2,67.5,68.6,69.8,70.9,71.7,72.9,74.0,75.4,76.6
1726,Toshkent shahri,город Ташкент,Tashkent city,Тошкент шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1726262,Uchtepa tumani,Учтепинский район,Uchtepa district,Учтепа тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1726264,Bektemir tumani,Бектемирский район,Bektemir district,Бектемир тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1726266,Yunusobod tumani,Юнусабадский район,Yunusabad district,Юнусобод тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1726269,Mirzo Ulug‘bek tumani,Мирзо Улугбекский район,Mirzo Ulugbek district,Мирзо Улуғбек тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1726273,Mirobod tumani,Мирабадский район,Mirabad district,Миробод тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1726277,Shayxontoxur tumani,Шайхантахурский район,Shaykhantakhur district,Шайхонтохур тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1726280,Olmazor tumani,Алмазарский район,Almazar district,Олмазор тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1726283,Sirg‘ali tumani,Сергелийский район,Sergeli district,Сирғали тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1726287,Yakkasaroy tumani,Яккасарайский район,Yakkasaray district,Яккасарой тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1726290,Yashnobod tumani,Яшнободский район,Yashnabad district,Яшнобод тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1726292,Yangihayot tumani,Янгихаётский район,Yangikhayot district,Янгиҳаёт тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1726294,Chilonzor tumani,Чиланзарский район,Chilanzar district,Чилонзор тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
