Code,Klassifikator,Klassifikator_ru,Klassifikator_en,Klassifikator_uzc,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1708220,Zarbdor tumani,Зарбдарский район,Zarbdar district,Зарбдор тумани,94.0,96.0,88.0,91.0,89.0,113.0,92.0,112.0,149.0,121.0,153.0,136.0,209.0,161.0,150.0
1708223,Mirzacho‘l tumani,Мирзачульский район,Mirzachul district,Мирзачўл тумани,58.0,59.0,61.0,50.0,81.0,66.0,72.0,58.0,86.0,71.0,60.0,84.0,86.0,85.0,99.0
1708225,Zafarobod tumani,Зафарабадский район,Zafarabad district,Зафаробод тумани,57.0,48.0,42.0,60.0,63.0,74.0,64.0,81.0,58.0,74.0,81.0,80.0,106.0,138.0,73.0
1708228,Paxtakor tumani,Пахтакорский район,Pakhtakor district,Пахтакор тумани,82.0,105.0,94.0,124.0,105.0,142.0,129.0,152.0,115.0,116.0,139.0,123.0,155.0,146.0,158.0
1708235,Forish tumani,Фаришский район,Farish district,Фориш тумани,126.0,168.0,161.0,151.0,178.0,170.0,169.0,176.0,181.0,169.0,190.0,184.0,179.0,160.0,175.0
1708237,Yangiobod tumani,Янгиободский район,Yangiabad district,Янгиобод тумани,53.0,61.0,53.0,48.0,47.0,70.0,62.0,59.0,66.0,59.0,52.0,55.0,64.0,69.0,75.0
1710,Qashqadaryo viloyati,Кашкадарьинская область,Kashkadarya region,Қашқадарё вилояти,4783.0,4989.0,4881.0,5036.0,5436.0,5338.0,5543.0,5952.0,5789.0,5660.0,6054.0,6680.0,7469.0,7391.0,6895.0
1710401,Qarshi  shahri,Город Карши,Karshi city,Қарши шаҳри,491.0,467.0,415.0,489.0,499.0,458.0,507.0,526.0,511.0,563.0,593.0,585.0,654.0,586.0,726.0
1710405,Shahrisabz shahri,Город Шахрисабз,Shakhrisabz city,Шаҳрисабз шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,257.0,243.0,312.0,325.0,315.0,282.0
1710240,Ko‘kdala tumani,Кукдалинский район,Kukdala district,Кўкдала тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,285.0
1710207,G‘uzor tumani,Гузарский район,Gissar district,Ғузор тумани,319.0,327.0,326.0,338.0,353.0,392.0,393.0,423.0,420.0,402.0,396.0,441.0,438.0,511.0,440.0
1710212,Dehqonobod tumani,Дехканабадский район,Dehkanabad district,Деҳқонобод тумани,219.0,214.0,221.0,243.0,237.0,259.0,274.0,279.0,247.0,239.0,262.0,283.0,405.0,512.0,385.0
1710220,Qamashi tumani,Камашинский район,Kamashi district,Қамаши тумани,408.0,403.0,432.0,366.0,419.0,442.0,465.0,454.0,490.0,459.0,466.0,563.0,504.0,532.0,554.0
1710224,Qarshi tumani,Каршинский район,Karshi district,Қарши тумани,370.0,371.0,401.0,426.0,447.0,434.0,431.0,502.0,453.0,451.0,560.0,592.0,726.0,604.0,589.0
1710229,Koson tumani,Касанский район,Kasan district,Косон тумани,378.0,466.0,416.0,388.0,450.0,451.0,424.0,480.0,461.0,476.0,503.0,578.0,506.0,693.0,588.0
1710232,Kitob tumani,Китабский район,Kitab district,Китоб тумани,375.0,425.0,372.0,385.0,418.0,418.0,415.0,440.0,431.0,417.0,480.0,440.0,631.0,508.0,436.0
1710233,Mirishkor tumani,Миришкорский район,Mirishkor district,Миришкор тумани,169.0,173.0,158.0,163.0,204.0,174.0,203.0,223.0,178.0,186.0,202.0,214.0,236.0,326.0,278.0
1710234,Muborak tumani,Мубарекский район,Mubarek district,Муборак тумани,121.0,133.0,105.0,136.0,145.0,140.0,134.0,147.0,162.0,159.0,161.0,177.0,215.0,185.0,162.0
1710235,Nishon tumani,Нишанский  район,Nishon district,Нишон тумани,175.0,159.0,168.0,203.0,220.0,208.0,238.0,234.0,273.0,245.0,282.0,300.0,379.0,310.0,275.0
1710237,Kasbi tumani,Касбинский район,Kasbi district,Касби тумани,291.0,283.0,290.0,330.0,336.0,307.0,325.0,401.0,359.0,357.0,391.0,446.0,622.0,545.0,452.0
1710242,Chiroqchi tumani,Чиракчинский район,Chirakchi district,Чироқчи тумани,507.0,577.0,505.0,563.0,561.0,596.0,604.0,651.0,657.0,571.0,638.0,760.0,710.0,419.0,466.0
1710245,Shahrisabz tumani,Шахрисабзский район,Shakhrisabz district,Шаҳрисабз тумани,572.0,565.0,601.0,562.0,657.0,638.0,675.0,680.0,407.0,397.0,366.0,447.0,564.0,486.0,443.0
1710250,Yakkabog‘ tumani,Яккабагский район,Yakkabag district,Яккабоғ тумани,388.0,426.0,471.0,444.0,490.0,421.0,455.0,512.0,480.0,481.0,511.0,542.0,554.0,556.0,534.0
1712,Navoiy viloyati,Навоийская область,Navoi region,Навоий вилояти,1821.0,1857.0,1871.0,1853.0,1870.0,1823.0,1899.0,1989.0,1852.0,1943.0,2195.0,2077.0,1835.0,2006.0,2082.0
1712401,Navoiy shahri,Город Навои,Navoi city,Навоий шаҳри,270.0,292.0,309.0,297.0,286.0,280.0,265.0,328.0,319.0,292.0,374.0,344.0,344.0,360.0,315.0
1712408,Zarafshon shahri,Город Заpафшан,Zarafshan city,Зарафшон шаҳри,150.0,151.0,131.0,153.0,124.0,116.0,142.0,114.0,128.0,115.0,146.0,123.0,111.0,97.0,107.0
1712412,G‘ozg‘on shahri,Город Газган,Gazgan city,Ғозғон шаҳри,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,5.0,18.0,18.0
1712211,Konimex tumani,Канимехский  район,Kanimekh district,Конимех тумани,86.0,80.0,80.0,67.0,79.0,60.0,69.0,98.0,60.0,89.0,107.0,97.0,72.0,89.0,121.0
1712216,Qiziltepa tumani,Кызылтепинский район,Kyzyltepa district,Қизилтепа тумани,252.0,265.0,276.0,264.0,284.0,271.0,296.0,279.0,249.0,286.0,340.0,309.0,258.0,290.0,317.0
1712230,Navbahor tumani,Навбахорский район,Navbahor district,Навбаҳор тумани,180.0,185.0,198.0,197.0,197.0,217.0,202.0,231.0,190.0,211.0,234.0,231.0,209.0,231.0,231.0
1712234,Karmana tumani,Карманинский район,Karmana district,Кармана тумани,226.0,212.0,238.0,251.0,279.0,272.0,263.0,270.0,280.0,265.0,278.0,275.0,253.0,274.0,279.0
1712238,Nurota tumani,Нуратинский район,Nurota district,Нурота тумани,179.0,165.0,175.0,175.0,181.0,190.0,196.0,206.0,207.0,212.0,205.0,192.0,199.0,227.0,194.0
1712244,Tomdi tumani,Тамдынский район,Tomdy district,Томди тумани,29.0,34.0,32.0,22.0,22.0,28.0,18.0,22.0,24.0,18.0,28.0,34.0,32.0,24.0,25.0
1712248,Uchquduq tumani,Учкудукский район,Uchkuduk district,Учқудуқ тумани,81.0,97.0,78.0,59.0,67.0,68.0,67.0,70.0,59.0,65.0,66.0,68.0,53.0,45.0,62.0
1712251,Xatirchi tumani,Хатырчинский район,Khatyrchi district,Хатирчи тумани,368.0,376.0,354.0,368.0,351.0,321.0,381.0,371.0,336.0,390.0,412.0,392.0,299.0,351.0,413.0
1714,Namangan viloyati,Наманганская область,Namangan region,Наманган вилояти,4858.0,5251.0,5280.0,5249.0,5391.0,5550.0,5655.0,6059.0,5595.0,5901.0,6182.0,6135.0,6151.0,6236.0,6417.0
1714401,Namangan shahri,Город Наманган,Namangan city,Наманган шаҳри,959.0,1052.0,1071.0,1090.0,1142.0,1147.0,1234.0,1503.0,1367.0,1486.0,1551.0,1527.0,1495.0,1500.0,1646.0
1714204,Mingbuloq tumani,Мингбулакский район,Mingbulak district,Мингбулоқ тумани,197.0,234.0,210.0,209.0,210.0,203.0,231.0,246.0,232.0,244.0,242.0,258.0,223.0,261.0,246.0
1714207,Kosonsoy tumani,Касансайский район,Kasansay district,Косонсой тумани,306.0,348.0,369.0,345.0,378.0,368.0,375.0,371.0,373.0,391.0,373.0,418.0,415.0,447.0,388.0
1714212,Namangan tumani,Наманганский район,Namangan district,Наманган тумани,400.0,383.0,429.0,414.0,432.0,479.0,436.0,337.0,326.0,350.0,379.0,355.0,355.0,311.0,350.0
1714216,Norin tumani,Нарынский район,Naryn district,Норин тумани,331.0,323.0,357.0,333.0,339.0,357.0,352.0,395.0,345.0,340.0,362.0,355.0,389.0,361.0,372.0
1714219,Pop tumani,Папский район,Pop district,Поп тумани,426.0,396.0,404.0,432.0,402.0,414.0,409.0,451.0,433.0,449.0,452.0,456.0,434.0,477.0,503.0
1714224,To‘raqo‘rg‘on tumani,Туракурганский район,Turakurgan district,Тўрақўрғон тумани,370.0,418.0,397.0,405.0,429.0,444.0,410.0,456.0,418.0,452.0,469.0,463.0,446.0,474.0,459.0
1714229,Uychi tumani,Уйчинский район,Uychi district,Уйчи тумани,400.0,513.0,461.0,425.0,484.0,516.0,486.0,475.0,479.0,456.0,513.0,488.0,582.0,564.0,516.0
1714234,Uchqo‘rg‘on tumani,Учкурганский район,Uchkurgan district,Учқўрғон тумани,314.0,356.0,349.0,368.0,356.0,356.0,382.0,423.0,351.0,374.0,436.0,403.0,348.0,417.0,473.0
1714236,Chortoq tumani,Чартакский район,Chartak district,Чортоқ тумани,336.0,367.0,379.0,370.0,337.0,378.0,382.0,396.0,381.0,376.0,419.0,420.0,398.0,452.0,451.0
1714237,Chust tumani,Чустский район,Chust district,Чуст тумани,448.0,457.0,471.0,475.0,462.0,480.0,513.0,540.0,480.0,554.0,524.0,552.0,650.0,544.0,550.0
1714242,Yangiqo‘rg‘on tumani,Янгикурганский район,Yangikurgan district,Янгиқўрғон тумани,371.0,404.0,383.0,383.0,420.0,408.0,445.0,466.0,410.0,429.0,462.0,440.0,416.0,428.0,463.0
1718,Samarqand viloyati,Самаркандская область,Samarkand region,Самарқанд вилояти,6556.0,6583.0,6874.0,6692.0,6890.0,6925.0,7177.0,7491.0,7287.0,7172.0,7973.0,8184.0,8402.0,8468.0,8365.0
1718401,Samarqand shahri,Город Самарканд,Samarkand city,Самарқанд шаҳри,1123.0,1071.0,1355.0,1411.0,1307.0,1230.0,1329.0,1382.0,1200.0,1245.0,1410.0,1640.0,1481.0,1399.0,1410.0
1718406,Kattaqo'rg'on shahar,Город  Каттакурган,Kattaqo'rg'on city,Каттақўрғон шаҳар,220.0,209.0,177.0,210.0,221.0,202.0,206.0,215.0,225.0,211.0,278.0,234.0,227.0,209.0,202.0
1718203,Oqdaryo tumani,Акдарьинский район,Akdarya district,Оқдарё тумани,242.0,261.0,244.0,225.0,250.0,259.0,239.0,301.0,276.0,270.0,318.0,301.0,283.0,323.0,350.0
1718206,Bulung‘ur tumani,Булунгурский район,Bulungur district,Булунғур тумани,254.0,300.0,316.0,281.0,298.0,317.0,321.0,317.0,354.0,315.0,320.0,332.0,346.0,348.0,385.0
1718209,Jomboy tumani,Джамбайский район,Jomboy district,Жомбой тумани,241.0,265.0,270.0,270.0,293.0,293.0,303.0,345.0,313.0,287.0,330.0,336.0,385.0,342.0,343.0
1718212,Ishtixon tumani,Иштыханский район,Ishtykhan district,Иштихон тумани,344.0,376.0,362.0,366.0,407.0,392.0,410.0,420.0,452.0,442.0,487.0,472.0,528.0,556.0,506.0
1718215,Kattaqo‘rg‘on tumani,Каттакурганский район,Kattakurgan district,Каттақўрғон тумани,391.0,388.0,416.0,377.0,423.0,464.0,439.0,429.0,455.0,433.0,459.0,525.0,541.0,505.0,554.0
1718216,Qo‘shrabot tumani,Кошрабадский район,Koshrabad district,Қўшработ тумани,231.0,205.0,212.0,200.0,231.0,198.0,250.0,238.0,228.0,230.0,258.0,285.0,376.0,301.0,278.0
1718218,Narpay tumani,Нарпайский район,Narpai district,Нарпай тумани,350.0,319.0,355.0,313.0,332.0,332.0,362.0,393.0,386.0,365.0,426.0,445.0,330.0,405.0,424.0
1718224,Payariq tumani,Пайарыкский район,Payaryk district,Паяриқ тумани,455.0,416.0,490.0,454.0,458.0,473.0,474.0,509.0,490.0,478.0,517.0,485.0,429.0,534.0,562.0
1718227,Pastdarg‘om tumani,Пастдаргомский район,Pastdargom district,Пастдарғом тумани,605.0,570.0,590.0,583.0,581.0,657.0,610.0,690.0,633.0,647.0,679.0,679.0,722.0,754.0,724.0
1718230,Paxtachi tumani,Пахтачийский район,Pakhtachi district,Пахтачи тумани,257.0,277.0,286.0,263.0,298.0,280.0,317.0,313.0,292.0,296.0,311.0,326.0,322.0,365.0,338.0
1718233,Samarqand tumani,Самаркандский район,Samarkand district,Самарқанд тумани,635.0,640.0,482.0,403.0,446.0,485.0,516.0,565.0,530.0,501.0,599.0,622.0,572.0,513.0,570.0
1718235,Nurobod tumani,Нурабадский район,Nurabad district,Нуробод тумани,204.0,252.0,235.0,230.0,247.0,244.0,249.0,263.0,278.0,289.0,275.0,273.0,276.0,280.0,322.0
1718236,Urgut tumani,Ургутский район,Urgut district,Ургут тумани,669.0,744.0,758.0,754.0,773.0,755.0,822.0,777.0,847.0,833.0,916.0,857.0,1222.0,1278.0,1006.0
1718238,Tayloq tumani,Тайлякский район,Tailak district,Тайлоқ тумани,335.0,290.0,326.0,352.0,325.0,344.0,330.0,334.0,328.0,330.0,390.0,372.0,362.0,356.0,391.0
1722,Surxondaryo viloyati,Сурхандарьинская область,Surkhandarya region,Сурхондарё вилояти,4245.0,4329.0,4195.0,4252.0,4378.0,4460.0,4677.0,5060.0,4805.0,4680.0,5161.0,5723.0,6237.0,6194.0,5679.0
1722401,Termiz shahri,Город Термез,Termiz  city,Термиз шаҳри,264.0,236.0,288.0,310.0,271.0,318.0,303.0,304.0,312.0,277.0,424.0,482.0,493.0,491.0,429.0
1722201,Oltinsoy tumani,Алтынсайский район,Altynsay district,Олтинсой тумани,271.0,330.0,268.0,282.0,274.0,271.0,275.0,298.0,288.0,302.0,262.0,354.0,429.0,389.0,367.0
1722202,Angor tumani,Ангорский район,Angor district,Aнгор тумани,232.0,270.0,230.0,217.0,216.0,258.0,257.0,281.0,232.0,256.0,278.0,312.0,399.0,342.0,287.0
1722203,Bandixon tumani,Бандихонский район,Bandykhan district,Бандихон тумани,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,123.0,199.0,193.0,120.0
1722204,Boysun tumani,Байсунский район,Baysun district,Бойсун тумани,238.0,270.0,170.0,169.0,240.0,223.0,218.0,243.0,231.0,245.0,220.0,257.0,267.0,272.0,265.0
1722207,Muzrabot tumani,Музрабадский район,Muzrabad district,Музработ тумани,211.0,162.0,183.0,180.0,235.0,205.0,265.0,276.0,269.0,246.0,267.0,294.0,252.0,326.0,269.0
1722210,Denov tumani,Денауский район,Denau district,Денов тумани,637.0,850.0,682.0,668.0,662.0,667.0,734.0,737.0,683.0,630.0,771.0,835.0,789.0,893.0,810.0
1722212,Jarqo‘rg‘on tumani,Джаркурганский район,Jarkurgan district,Жарқўрғон тумани,314.0,506.0,349.0,372.0,369.0,424.0,368.0,456.0,403.0,418.0,457.0,527.0,538.0,558.0,526.0
1722214,Qumqo‘rg‘on tumani,Кумкурганский район,Kumkurgan district,Қумқўрғон тумани,288.0,231.0,328.0,394.0,389.0,378.0,409.0,444.0,415.0,385.0,437.0,481.0,587.0,532.0,480.0
1722215,Qiziriq tumani,Кизирикский район,Kizirik district,Қизириқ тумани,263.0,205.0,227.0,210.0,277.0,265.0,260.0,300.0,253.0,264.0,222.0,231.0,270.0,311.0,205.0
1722217,Sariosiyo tumani,Сариасийский  район,Sariosia district,Сариосиё тумани,343.0,307.0,358.0,349.0,325.0,329.0,344.0,343.0,353.0,364.0,361.0,417.0,360.0,357.0,449.0
